id,display,category,categoryMedium_mv,categoryPublication_mv,country_mv,dateCataloged,dateModified,dateOrigin,dateOriginComment_mv,displayAddition1,displayAddition2,displayName,filterDigital,filterMedium_mv,filterSource,filterType_mv,note,noteContent_mv,publisherOriginalText_mv,schemaVersion,source,subjectOther_mv,textualHolding_mv,title,titleOther_text_mv,url,website_description_mv,website_url_mv
DBIS2012,ANNO - AustriaN Newspapers Online,Digitale Nachschlagewerke,Online-Ressource,Zeitung,,2020-08-18,2026-03-06,,,Zeitung,1568-01-01 - 1955-12-31,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"ANNO ist der digitale Zeitungs- und Zeitschriftenlesesaal der Österreichischen Nationalbibliothek. Hier kann in historischen Zeitungen und Zeitschriften online geblättert, gelesen und bereits gesucht werden. <br />
ANNO deckt den Zeitraum von 1568-1955 ab. Die integrierte Volltextsuche die Jahre 1689-1955 (Stand: Jänner 2026). <br />Der Einstieg ist über die Suche, über eine alphabetische Liste der Zeitungen und Zeitschriften, über eine Kalenderansicht/Jahresübersicht sowie über das Thema der Zeitung möglich. <br />
Es können einzelne Seiten oder gesamte Ausgaben von einem bestimmten Tag gelesen, als PDF heruntergeladen und ausgedruckt werden.<br />
Zu den digitalisierten Zeitungstiteln gehören zum Beispiel die Wiener Zeitung von 1703-1955, die Arbeiter Zeitung, der Pester Lloyd, das Prager Tagblatt, die Reichspost, die Neue Freie Presse und Die Presse.<br />
Übersicht der mehr als 1.000 gescannten Zeitungen und Zeitschriften: <a href=""https://anno.onb.ac.at/alph_list.htm"">https://anno.onb.ac.at/alph_list.htm</a><br /><br />

Den <b>thematischen Einstieg</b> finden Sie unter <a href=""https://anno.onb.ac.at/them_einstieg.htm"">https://anno.onb.ac.at/them_einstieg.htm</a>",,0.16.0,AK,Zeitung,1568-01-01 - 1955-12-31,ANNO - AustriaN Newspapers Online,AustriaN Newspapers Online␟Austrian Newspapers Online␟ANNO␟Historische österreichische Zeitungen und Zeitschriften online␟ANNO - Historische österreichische Tageszeitungen und Zeitschriften online,https://www.dla-marbach.de/find/opac/id/DBIS2012,Zugang,https://anno.onb.ac.at/
DBIS2051,Zeitschriften der Aufklärung : Retrospektive Digitalisierung Wissenschaftlicher Rezensionsorgane und Literaturzeitschriften des 18. und 19. Jahrhunderts aus dem Deutschen Sprachraum,Digitale Nachschlagewerke,Online-Ressource,"Volltextdatenbank, Zeitungs-, Zeitschriftenbibliographie",,2020-08-18,2025-10-29,,,"Volltextdatenbank, Zeitungs-, Zeitschriftenbibliographie",,UB Bielefeld,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Gegenstand des von der Deutschen Forschungsgemeinschaft im Rahmen des Schwerpunkts Retrospektive Digitalisierung von Bibliotheksbeständen geförderten Projektes ist eine digitale, über WWW-Clients recherchierbare Rekonstruktion der vollständigen Korpora der größten Rezensionsorgane und Literaturzeitschriften der deutschen Aufklärung und folgender Perioden.<br />
<p>Die im Projekt digitalisierten Zeitschriften gehören zu den bedeutendsten und ambitioniertesten Zeitschriften der deutschen Aufklärung (siehe <a href=""http://www.ub.uni-bielefeld.de/diglib/aufklaerung/zeitschriften.htm"">Liste der digitalisierten Zeitschriften</a>).</p>
<p>In dieser Datenbank sind die Artikel im Volltext recherchierbar. Die Auswahl der digitalisierten Zeitschriften basiert auf dem <b><a href=""http://gso.gbv.de/DB=2.13/"" title=""Index"">Index deutschsprachiger Zeitschriften 1750 - 1815</a></b> (IDZ, siehe <a href=""http://edoc.hu-berlin.de/histfor/10_I/PHP/Langzeitarchivierung_2007-10-I.php#004008"">Produktbeschreibung</a>).</p>",UB Bielefeld,0.16.0,AK,Zeitschrift,,Zeitschriften der Aufklärung : Retrospektive Digitalisierung Wissenschaftlicher Rezensionsorgane und Literaturzeitschriften des 18. und 19. Jahrhunderts aus dem Deutschen Sprachraum,UB Bielefeld: Zeitschriften der Aufklärung␟IDZ,https://www.dla-marbach.de/find/opac/id/DBIS2051,Zugang,https://ds.ub.uni-bielefeld.de/viewer/collections/zeitschriftenderaufklaerung/
DBIS2055,Netzwerk Mediatheken,Digitale Nachschlagewerke,Online-Ressource,Bestandsverzeichnis,,2020-08-18,2025-12-22,,,Bestandsverzeichnis,,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Ziele sind die dezentral-vernetzte Sicherung, Bewahrung, Erschließung und Bereitstellung <b>audiovisueller Quellen und Materialien</b> als bedeutendes Kulturgut für die interessierte Öffentlichkeit, im Speziellen für Erziehung, Unterricht, Wissenschaft, Forschung, Lehre und Kunst.
<br />
Das Netzwerk nutzt und verknüpft kulturell-wissenschaftliche Angebote und Dienstleistungen von Archiven, Bibliotheken, Dokumentationsstellen, Museen und Forschungseinrichtungen an unterschiedlichen Orten.
<p>
Unter <i>Datenbanken</i> finden Sie eine Zusammenstellung aller Online-Datenbanken der Partnerinstitutionen des Netzwerkes Mediatheken, in denen Sie AV-Medien und medienspezifische Literatur ermitteln können.
<br />
Die alphabetische Schlagwortliste <i>A - Z</i> führt thematische, genre-spezifische und geografische Sammlungsschwerpunkte der Partnerinstitutionen des Netzwerkes Mediatheken auf.
<br />
Die <i>Linksammlung</i> verweist auf weitere Online-Ressourcen zum Thema Medien.</p>",,0.16.0,AK,Audiovisuelle Medien␟Rundfunk␟Film␟Fernsehen␟Linksammlung,,Netzwerk Mediatheken,,https://www.dla-marbach.de/find/opac/id/DBIS2055,Zugang,http://www.netzwerk-mediatheken.de/
DBIS2062,Historische Kinderbücher / Universitätsbibliothek Braunschweig,Digitale Nachschlagewerke,Online-Ressource,Volltextdatenbank,Deutschland,2020-08-18,2025-01-13,,,Volltextdatenbank,,,True,Datenbank,Digitale Nachschlagewerke,Daten,,digitalisierte historische Kinderbücher aus der Kinder- und Jugendbuchsammlung der Universitätsbibliothek Braunschweig,,0.16.0,AK,Kinderbuch␟Kinderliteratur,,Historische Kinderbücher / Universitätsbibliothek Braunschweig,,https://www.dla-marbach.de/find/opac/id/DBIS2062,Zugang,https://publikationsserver.tu-braunschweig.de/content/collections/childrens_books.xml
DBIS2078,Einbanddatenbank,Digitale Nachschlagewerke,Online-Ressource,Bestandsverzeichnis,,2020-08-18,2025-08-11,,,Bestandsverzeichnis,,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die Einbanddatenbank (EBDB) verfolgt das Ziel, die Einbanddurchreibungen von Bucheinbänden des 15. und 16. Jahrhunderts in einer speziell auf die Anforderungen historischer Bucheinbände modifizierten Allegro-Datenbank formal und inhaltlich zu erfassen.",,0.16.0,AK,Bucheinband␟Geschichte &lt;1400-1600&gt;,,Einbanddatenbank,EBDB,https://www.dla-marbach.de/find/opac/id/DBIS2078,Zugang,https://www.hist-einband.de/
DBIS2109,Munzinger,Digitale Nachschlagewerke,Online-Ressource,"Biographische Datenbank, Wörterbuch, Enzyklopädie, Nachschlagwerk",,2020-08-18,2025-09-25,,,"Biographische Datenbank, Wörterbuch, Enzyklopädie, Nachschlagwerk",,,True,Datenbank,Digitale Nachschlagewerke,Daten,"Auf YouTube verfügbar: 
<a href=""https://www.youtube.com/watch?v=Jjyey9Cixiw"">Munzinger Online Tutorial</a> und 
<a href=""https://www.youtube.com/watch?v=O7Em-ZkNoN4"">Munzinger Online als Web-App</a> und als pdf-Version:
<a href=""https://online.munzinger.de/Munzinger_Online_Anleitung.pdf"">Anleitung zur Nutzung von Munzinger Online</a>","<b>Der Zugriff ist abhängig von der Lizenz der jeweiligen Einrichtung!</b> <br />
MUNZINGER Online bietet Kurzbiographien von Personen aus aller Welt, Informationen zu allen Ländern der Erde, Nachschlagewerke zu Literatur, Film und Musik, Presse- und Musikportale, Sachbücher, Reiseliteratur, Zeitungen und Zeitschriften. 
<br />
<br />PRODUKTE:
<ul>
<li><b>Biographien:</b><br />
- Munzinger Personen (Archiv)<br />
- Munzinger Sport (Internationales Sportarchiv)<br />
- Munzinger Pop (Pop-Archiv International)</li>
<li><b>Länderinformationen:</b><br />
- Munzinger Länder (Internationales Handbuch - Länder aktuell)<br />
- Munzinger Chronik (Internationales Handbuch - Zeitarchiv)</li>
<li><b>Literatur - Film - Musik:</b><br />
- Kindlers Literatur Lexikon (KLL)<br />
- Kritisches Lexikon zur deutschsprachigen Gegenwartsliteratur (KLG)<br />
- Kritisches Lexikon zur fremdsprachigen Gegenwartsliteratur (KLfG)<br />
- Neue Rundschau Archiv<br />
- Lexikon der Illustration<br />
- Komponisten der Gegenwart (KdG)<br />
- film-dienst (Kritiken)<br />
- Naxos Music Library <br />
- Naxos Music Library Jazz<br />
- Naxos Spoken Word Library<br />
- Naxos Video Library</li>
<li><b>Wörterbücher und Lexika:</b><br />
- Duden-Werke<br />
</li>
<li><b>Presse:</b><br />
- Frankfurter Allgemeine Archiv<br />
- Süddeutsche Zeitung<br />
- Hamburger Abendblatt<br />
- Berliner Morgenpost<br />
- Der Spiegel<br />
- Library PressDisplay</li>
<li><b>Termine:</b><br />
- Munzinger Gedenktage (Jubiläen und Jahrestage)</li>
</ul>",,0.16.0,AK,Biografie␟Politik␟Länderkunde␟Gedenktag␟Film␟Sport␟Popmusik␟Verwaltungswissenschaft,,Munzinger,Munzinger Online␟Munzinger-Archiv,https://www.dla-marbach.de/find/opac/id/DBIS2109,Zugang mit Authentifizierungsmechanismen (für das DLA lizenziert und im Intranet verfügbar),https://online.munzinger.de/
DBIS2116,"Bibliothek der Weltliteratur, Die",Digitale Nachschlagewerke,Online-Ressource,Volltextdatenbank,,2020-08-18,2026-01-22,2003.0,2003-01-01,Volltextdatenbank,,"Directmedia Publishing GmbH, Berlin",True,Datenbank,Digitale Nachschlagewerke,Daten,,"Mit dieser Bibliothek werden die für unverzichtbar geltenden Werke der Weltliteratur
elektronisch im Volltext erschlossen. Enthalten sind Romane, Erzählungen, Epen,
Dramen und Gedichte von der altindischen Weisheitslehre bis zur literarischen
Moderne. Von 122 Autoren werden je ein bis drei Schlüsselwerke in deutscher Übersetzung präsentiert.<br />
(Digitale Bibliothek ; 89)","Directmedia Publishing GmbH, Berlin",0.16.0,AK,Weltliteratur␟Anthologie␟Kanon␟Literatur,,"Bibliothek der Weltliteratur, Die",Digitale Bibliothek ; 89,https://www.dla-marbach.de/find/opac/id/DBIS2116,Andere Zugangsbedingungen (im Intranet über den CD-ROM-Server verfügbar),https://cww-prod.dla-marbach.de/fileadmin/cmm/db_dbdw07a.cmm
DBIS2119,Bibliographie zum Archivwesen,Digitale Nachschlagewerke,Online-Ressource,Fachbibliographie,Deutschland␟Europa␟Kanada␟USA,2020-08-18,2025-01-13,1996.0,1996-01-01,Fachbibliographie,1996-01-01,Archivschule Marburg,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Seit 1998 hat die Archivschule Marburg die Erstellung der Bibliographie übernommen. Ab diesem Berichtsjahr wird die Bibliographie nur noch im Internet publiziert.<br>
<br>Verzeichnet sind Bücher, Aufsätze aus Büchern und Zeitschriften, Online-Publikationen und graue Literatur zum Archivwesen Deutschlands, zahlreicher europäischer Länder, der USA, Kanadas und Australiens ab dem Erscheinungsjahr 1998. <br><br> Die Suche ist komfortabel über eine Systematik
oder eine freie Eingabemaske möglich. Die Bibliographie enthält bereits mehr als 30.000 Eintragungen.",Archivschule Marburg,0.16.0,AK,Archiv,1996-01-01,Bibliographie zum Archivwesen,Archives bibliography␟Internationale Archivbibliographie,https://www.dla-marbach.de/find/opac/id/DBIS2119,Zugang,https://hds.hebis.de/asmr/index.php
DBIS2125,Projekt Historischer Roman,Digitale Nachschlagewerke,Online-Ressource,"Fachbibliographie, Volltextdatenbank",,2020-08-18,2025-01-13,,,"Fachbibliographie, Volltextdatenbank",,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die Datenbank weist alle deutschsprachigen Originalromane nach, deren Inhalt im wesentlichen vor der Geburt des Autors spielt, die mindestens eine Länge von 150 Seiten erreichen und die zwischen 1780 und 1945 erschienen sind. Zusätzlich sind auch alle historischen Romane (400 Titel, Umfang mindestens 200 Seiten) der DDR enthalten. Es handelt sich insgesamt um 6.700 historische Romane. Zu beinahe 2.000 Romanen finden Sie auch Textbeispiele (Titelseiten, Vorwörter, Leseproben, Illustrationen) und Rezensionen aus zeitgenössischen Zeitschriften in der Datenbank.",,0.16.0,AK,Belletristik,,Projekt Historischer Roman,,https://www.dla-marbach.de/find/opac/id/DBIS2125,Zugang,http://www.uibk.ac.at/germanistik/histrom/
DBIS2145,Goethezeitportal,Digitale Nachschlagewerke,Online-Ressource,"Bestandsverzeichnis, Portal",Deutschland,2020-08-18,2025-01-13,,,"Bestandsverzeichnis, Portal",,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Das Goethezeitportal gewährt einen Einblick in die bedeutendste Phase der deutschen Geistesgeschichte, Literatur und Kunst: die Goethezeit. Es ist eine multimediale Schnittstelle zwischen Wissenschaft und Öffentlichkeit und garantiert durch die wissenschaftliche Kompetenz der Mitarbeiter eine gleichbleibende Qualität seiner Inhalte. 
Das Goethezeitportal gliedert sich in ein Kulturportal und ein Fachportal.",,0.16.0,AK,Goethezeit␟Fachportal␟Goethe␟Johann W.,,Goethezeitportal,,https://www.dla-marbach.de/find/opac/id/DBIS2145,Zugang,http://www.goethezeitportal.de
DBIS215,Inventar Archivalischer Quellen  zur Geschichte des Deutschen Buchhandels und Verlagswesens im 19. und 20. Jahrhundert,Digitale Nachschlagewerke,Online-Ressource,"Bestandsverzeichnis, Fachbibliographie",Deutschland,2019-01-01,2025-06-25,,,"Bestandsverzeichnis, Fachbibliographie",,Die Deutsche Bibliothek,True,Datenbank,Digitale Nachschlagewerke,Daten,,Diese Datenbank weist Unterlagen von Verlagen und Buchhandlungen in 572 Staats- und kommunalen Archiven Deutschlands nach (circa 80.000 Aktenbände  sind verzeichnet). Die Daten sind in maschinenlesbarer Form und als Register im Tabellen-Format (CSV) zugänglich.,Die Deutsche Bibliothek,0.16.0,AK,Deuschland␟Buchwesen␟Geschichte,,Inventar Archivalischer Quellen  zur Geschichte des Deutschen Buchhandels und Verlagswesens im 19. und 20. Jahrhundert,,https://www.dla-marbach.de/find/opac/id/DBIS215,Zugang,https://github.com/buchmuseum/inventar-buchhandelsquellen
DBIS2217,Deutsche Dramen von Hans Sachs bis Arthur Schnitzler,Digitale Nachschlagewerke,Online-Ressource,Volltextdatenbank,,2020-08-18,2026-01-23,2003.0,2003-01-01,Volltextdatenbank,,"Directmedia Publishing GmbH, Berlin",True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die Anthologie setzt ein mit den Fastnachtsspielen und Geistlichen Spielen des beginnenden 16. Jahrhunderts und schließt mit Vertretern des literarischen Impressionismus und Symbolismus wie Hugo von Hofmannsthal und Arthur Schnitzler. Die nachfolgenden und teilweise gleichzeitigen Strömungen des Expressionismus oder Dadaismus sind nur noch beispielhaft durch einzelne Autoren wie Hugo Ball, Hans Kaltneker oder August Stramm vertreten. Diese Beschränkung und der Endpunkt des gewählten Zeitraums liegen im geltenden Urheberrecht begründet. Es konnten nur jene Autoren und Autorinnen aufgenommen werden, die vor mehr als 70 Jahren verstorben sind, deren Werk also gemeinfrei ist.<br />
Von den spätmittelalterlichen Kirchenspielen bis zu expressionistischen Dramen sind neben den Klassikern der Bühnendichtung auch Stücke weniger bekannter Autoren sowie Schwänke, Satiren, Einakter, Lokalpossen, dramatische Gedichte, Mundartstücke, Schul- und Lesedramen, Puppen- und Zauberspiele enthalten.<br />
Die CD-ROM enthält rund 500 Stücke von über 170 Schriftstellern und bietet einen umfassenden Einblick in die Vielfalt der dramatischen Literatur.<br />
(Digitale Bibliothek ; 95)","Directmedia Publishing GmbH, Berlin",0.16.0,AK,Drama␟Deutsch␟Geschichte 1517-1925␟Anthologie,,Deutsche Dramen von Hans Sachs bis Arthur Schnitzler,Hrsg. von Markus Finkbeiner,https://www.dla-marbach.de/find/opac/id/DBIS2217,Andere Zugangsbedingungen (im Intranet über den CD-ROM-Server verfügbar),https://cww-prod.dla-marbach.de/fileadmin/cmm/db_ddss04a.cmm
DBIS2220,Österreichische Literatur von Grillparzer bis Schnitzler,Digitale Nachschlagewerke,Online-Ressource,Volltextdatenbank,Oesterreich,2020-08-18,2025-01-13,2003.0,2003-01-01,Volltextdatenbank,,"Directmedia Publishing GmbH, Berlin",True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die Österreichische Literatur von Grillparzer bis Schnitzler präsentiert das Werk von 29 Autoren und Autorinnen, die diesen bedeutsamen Abschnitt der österreichischen Literatur nachhaltig mitgeprägt haben. Neben österreichischen Klassikern sind wichtige deutschsprachige Autoren der heutigen Tschechischen Republik ebenso vertreten wie Werke bedeutender Schriftstellerinnen. Zum Textbestand gehören Romane, Dramen, Erzählungen und Gedichte sowie eine Auswahl von Essays und autobiographischen Schriften.<br />
Die Ausgabe enthält Werke von Peter Altenberg, Ludwig Anzengruber, Adolf Bäuerle (eigentlich Johann Andreas), Eduard von Bauernfeld, Ada Christen, Felix Dörmann, Marie von Ebner-Eschenbach, Bruno Ertler, Joseph Alois Gleich, Franz Grillparzer, Anastasius Grün, Friedrich Halm (eigentlich: Eligius Franz Joseph Freiherr von Münch-Bellinghausen), Hugo von Hofmannsthal, Franz Kafka, Friedrich Kaiser, Nikolaus Lenau, Karl Meisl, Johann Nestroy, Betty Paoli, Ferdinand Raimund, Rainer Maria Rilke, Peter Rosegger, Ferdinand von Saar, Arthur Schnitzler, Franz und Paul von Schönthan, Adalbert Stifter, Bertha von Suttner, Georg Trakl und Anton Wildgans.<br />
(Digitale Bibliothek : Sonderband ; 7)","Directmedia Publishing GmbH, Berlin",0.16.0,AK,Österreich␟Literatur␟Geschichte 1800-1930␟Anthologie,,Österreichische Literatur von Grillparzer bis Schnitzler,,https://www.dla-marbach.de/find/opac/id/DBIS2220,Andere Zugangsbedingungen (im Intranet über den CD-ROM-Server verfügbar),https://cww-prod.dla-marbach.de/fileadmin/cmm/db_oest04a.cmm
DBIS2225,"Adorno, Theodor W.: Gesammelte Schriften",Digitale Nachschlagewerke,Online-Ressource,Volltextdatenbank,,2020-08-18,2025-01-13,2003.0,2003-01-01,Volltextdatenbank,,"Directmedia Publishing GmbH, Berlin",True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die digitale Ausgabe basiert auf der zwanzigbändigen Buchausgabe der Gesammelten Schriften, die von 1970 bis 1986 im Suhrkamp-Verlag erschienen ist. Sie wurde vom Herausgeber Rolf Tiedemann nochmals durchgesehen und ergänzt. Enthalten sind nahezu alle zu Adornos Lebzeiten veröffentlichten Schriften sowie bedeutsame Teile des Nachlasses, wie etwa die Ästhetische Theorie und andere, bisher nur in den Frankfurter Adorno Blättern veröffentlichte Arbeiten.<br />
(Digitale Bibliothek ; 97)","Directmedia Publishing GmbH, Berlin",0.16.0,AK,Werke␟Philosophie␟Adorno␟Theodor W.,,"Adorno, Theodor W.: Gesammelte Schriften","Hrsg.: Rolf Tiedemann unter Mitwirkung von Gretel Adorno, Susan Buck-Morss und Klaus Schultz",https://www.dla-marbach.de/find/opac/id/DBIS2225,Andere Zugangsbedingungen (im Intranet über den CD-ROM-Server verfügbar),https://cww-prod.dla-marbach.de/fileadmin/cmm//db_twas07a.cmm
DBIS2236,Bibliographie der Deutschen Sprach- und Literaturwissenschaft,Digitale Nachschlagewerke,Online-Ressource,Fachbibliographie,,2020-08-18,2026-03-03,,,Fachbibliographie,1985-01-01,"Klostermann, Frankfurt, M.",True,Datenbank,Digitale Nachschlagewerke,Daten,"<a href=""https://www.bdsl-online.de/BDSL/hilfe/bdsl_hilfe_de.html"">Hinweise zur Suche</a>","Die Bibliographie der deutschen Sprach- und Literaturwissenschaft Online (BDSL Online) verzeichnet vorrangig Sekundärliteratur zur germanistischen Literaturwissenschaft, die Sprachwissenschaft wird nur in Auswahl berücksichtigt. Außen vor bleiben auch Beiträge aus den Gebieten der Germanistik, die sich mittlerweile als eigenständige Fächer etabliert haben sowie Primärliteratur, sofern diese nicht in Ausgaben erscheint, die durch Kommentierung oder Begleittexten von besonderem Interesse sind. Ausgewertet werden Monographien, Sammelwerke sowie Print- und e-only-Zeitschriften, ein besonderes Augenmerk liegt dabei auf der grauen Literatur, die nicht im Buchhandel erhältlich ist (z.B. Privatdrucke oder Jahrbücher literarischer Vereinigungen). Online recherchierbar sind Publikationen ab dem Erscheinungsjahr 1985, jährlich kommen ca. 15.000 Titelaufnahmen hinzu. Aktuell sind rund 523.000 Titeldaten nachgewiesen (Stand: Februar 2023). Neben der Datenbank, die seit jeher auf dem germanistischen Sammelschwerpunkt der Universitätsbibliothek Frankfurt/Main gründet, besteht die traditionelle Buchausgabe weiter, die erstmalig 1957 im Klostermann Verlag erschienen ist und oftmals noch nach ihren Begründern Eppelsheimer-Köttelwesch genannt wird.","Klostermann, Frankfurt, M.",0.16.0,AK,Germanistik,1985-01-01,Bibliographie der Deutschen Sprach- und Literaturwissenschaft,BDSL-online␟BDSL␟Eppelsheimer-Köttelwesch␟International Bibliography of German Literature and Literary Studies,https://www.dla-marbach.de/find/opac/id/DBIS2236,Zugang mit Authentifizierungsmechanismen (für das DLA lizenziert und im Intranet verfügbar),http://www.bdsl-online.de
